,Unnamed: 0,Unnamed: 0.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
15,0,,56174,Hanayome wa Nazo ni Michite,Manga,0,False,Oozora Shuppan,False,Pass,Pass,False,False,Complete,No,MAKI Akemi,2007,Yes,"Harlequin K.K., SoftBank Creative",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,,56495,Hanayome wa Ookabunushi,Manga,0,False,Oozora Shuppan,False,Pass,Pass,False,False,Complete,No,SASAKI Misuzu,2003,Yes,"Harlequin K.K., SoftBank Creative",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,,61857,Hanayome wa Zettaizetsumei,Manga,0,False,Harlequin,False,Pass,Pass,False,False,Complete,No,HASHIMOTO Takako,2010,Yes,"Harlequin K.K., SoftBank Creative",,False,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,,2425,Hanayome-kun,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,HOSHINO Lily,2004,Yes,Yen Press,1 Vol - Complete,False,7.6,185,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19,0,,159127,Hanayori Ookami,Manga,0,False,Julian Publishing,False,Pass,Pass,False,False,Complete,No,Nako,2019,Yes,Renta!,Digital; Jan 2020,False,7.6,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20,0,,2,Hanazakari no Kimitachi e,Manga,21,False,Hakusensha,False,02/27/03,09/29/11,False,False,Complete,No,NAKAJO Hisaya,1996,Yes,Viz,"23 Volumes; Digital | 8 Omnibuses; Print, Includes selective stories of After School, - Complete",False,8.6,1847,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,0,,149276,Hanazakari no Kimitachi e: After School,Manga,0,False,Hakusensha,False,Pass,Pass,False,False,Complete,No,NAKAJO Hisaya,2010,Yes,Viz,Included in the 8th Volume omnibus,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,0,,165634,Hand in Hand (Babel),Manhwa,0,False,Toomics,False,Pass,Pass,False,False,Ongoing,No,Add,2019,Yes,Toomics,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,0,,103659,Handa-kun,Manga,4,False,Square Enix,False,11/08/14,03/13/19,False,False,Complete,Yes,YOSHINO Satsuki,2013,Yes,Yen Press,7 Vols - Complete,True,8.5,186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
24,0,,134757,Handmade Ent.,Manhwa,1,False,Daum,False,08/01/16,08/13/16,False,False,Complete,No,Tuna Can,2016,Yes,"SpotToon, Tapas","45 Chapters - Hiatus, 85 Chapters - Completed",False,7.3,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,,141095,Handsome and Cute,Manhua,2,False,ManmanAPP,False,04/14/17,09/01/18,False,False,Ongoing,No,"Hou Chunliang, Lu YaAi",2017,Yes,Webcomics,,False,6.4,19,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,,16960,Hane Hari no Kimi,Manga,0,False,Kadokawa Shoten,False,Pass,Pass,False,False,Complete,Yes,,2003,Yes,Viz,1 Volume - Complete; Digital,False,6.9,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,125427,Hang Out Crisis,Manga,1,False,Takeshobo,False,06/25/16,08/30/16,False,False,Complete,No,Owaru,2015,Yes,Renta!,,False,7.6,130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,,105698,Hanger - Shikkounin,Manga,0,False,Gentosha,False,Pass,Pass,False,False,Ongoing,No,KISARAGI Hirotaka,2013,Yes,TokyoPop,3 Vols - Ongoing,False,10,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4,0,,155636,Hanji-yuku Cherii,Manga,0,False,Wani Magazine,False,Pass,Pass,False,False,Complete,No,Utu,2019,Yes,Fakku,,False,Not rated,Not rated,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,,145199,Hankai no Hana,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,No,HAYANE Dentou,2016,Yes,Futekiya,,False,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,,70212,Hanma Meido!,Manga,2,False,Takeshobo,False,01/27/12,06/07/12,False,False,Complete,Yes,MIYAHARA Ayumu,2012,Yes,Project-H,Digital,False,6.7,205,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,,153756,Hans & Emily,Manhwa,0,False,Tapastic,False,Pass,Pass,False,False,Complete,Yes,KIM Ji Hyo,2018,Yes,Tapastic,,False,7.5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8,0,,12395,Hanshin,Manga,1,False,Shougakukan,True,05/18/08,05/18/08,False,False,Complete,Yes,HAGIO Moto,1984,Yes,Fantagraphics,Included in A Drunken Dream and Other Stories,False,8.4,302,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,0,,65808,Hanuiku Developer,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,OKANO Ahiru,2011,Yes,Project-H,,False,2.7,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,,4978,Hanzou no Mon,Manga,1,False,"Kadokawa Shoten, Kodansha, Koike Shoin",False,10/26/06,09/04/07,False,False,Complete,Yes,KOJIMA Goseki,1978,Yes,Dark Horse,15 Volumes - Complete,False,7.8,77,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,0,,148240,Haomen qifu de chuntian,Manhua,1,False,Tencent,False,06/29/18,07/27/18,False,False,Ongoing,No,,2018,Yes,MangaToon,,False,3.9,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,,144374,Haomen Tianjia Qianqi,Manhua,2,False,"AC.QQ, Maimeng Comic",False,09/19/17,08/21/18,False,False,Ongoing,No,Add,2016,Yes,"Comic Cat, MangaToon, Webcomics",,False,7.1,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,0,,39675,Hapi Mari,Manga,5,False,Shogakukan,False,04/01/11,01/01/13,False,False,Complete,Yes,ENJOUJI Maki,2009,Yes,Viz,10 Volumes - Completed,False,8.3,1508,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,0,,158400,Happily Divorced,Manga,0,False,Comic Ishin,False,Pass,Pass,False,False,Complete,No,Add,2019,Yes,Coolmic,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,0,,118656,Happiness (OSHIMI Shuzo),Manga,4,False,Kodansha,False,12/25/16,03/09/19,False,False,Complete,Yes,OSHIMI Shuzo,2015,Yes,Kodansha USA,10 Vols - Complete,False,7.6,284,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
16,0,,166537,Happy (Hwadam Chae),Manhwa,0,False,Toomics,False,Pass,Pass,False,False,Unknown,No,Add,2019,Yes,Toomics,,False,Not rated,Not rated,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,,7972,Happy Boys,Manga,0,False,Shinshokan,False,Pass,Pass,False,False,Complete,No,TATENO Makoto,2007,Yes,DokiDoki,,False,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
18,0,,57740,Happy End de Hajime You,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,MOTOYAMA Risa,2010,Yes,DMP,1 Volume - Complete,False,8.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
19,0,,132561,Happy End wa Goisshoni,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,HANAKAWA Chito,2016,Yes,Renta!,,False,8.2,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20,0,,59173,Happy Girl,Manga,1,False,Takeshobo,False,09/23/11,10/17/11,False,False,Complete,No,ZUKIKI,2010,Yes,Project-H,,False,6.4,9,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,,6908,Happy Happy Clover,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,TATSUYAMA Sayuri,2006,Yes,Viz,5 Volumes - Complete,True,9,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22,0,,132783,Happy Kare,Manga,0,False,Mobile Media Research,True,Pass,Pass,False,False,Complete,No,HANAOKA Miri,2014,Yes,Manga Reborn,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,0,,121918,Happy Sugar Life,Manga,2,True,Square Enix,False,11/26/16,07/10/20,False,False,Complete,Yes,KAGISORA Tomiyaki,2015,Yes,Yen Press,5 Vols - Ongoing,False,6.9,96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24,0,,133951,Happy Trouble,Manga,0,False,Harlequin,False,Pass,Pass,False,False,Complete,No,HANATSU Yoshiko,2013,Yes,"Harlequin K.K., SoftBank Creative",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,,13201,Harakiri Lovers,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Complete,No,AMANO Chigiri,2007,Yes,Renta!,,False,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,,70232,Haramitai Kanojo - Kunoichi Drop,Manga,1,False,Angel Shuppan,False,12/15/11,12/15/11,False,False,Complete,Yes,Nico Pun Nise,2011,Yes,Project-H,,False,7.1,45,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,,109789,Haratama Kiyotama,Manga,1,False,Kodansha,False,04/03/14,07/24/14,False,False,Complete,Yes,NAGANO Akane,2014,Yes,DeNA Manga Box,,False,6.3,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
3,0,,152795,Hard Heat Heart Kyouseiteki Hatujou Mate,Manga,1,False,Julian Publishing,False,06/08/19,07/05/19,False,False,Complete,Yes,NAOE Sai,2019,Yes,Renta!,2019,False,6.7,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,0,,130684,Hardcore Leveling Warrior,Manhwa,3,False,Naver,False,10/27/17,08/07/20,False,False,Ongoing,No,KIM Sehoon,2016,Yes,LINE Webtoon,,False,7.4,85,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,,2542,Harem de Hitori,Manga,1,False,"Biblos, Libre Shuppan",False,10/31/04,02/21/05,False,False,Complete,Yes,HOSHINO Lily,2004,Yes,June,Complete/Print,False,7.6,231,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,,10839,Harenchi no Susume,Manga,1,False,Libre Shuppan,False,07/10/07,08/30/07,False,False,Complete,Yes,HIGASHINO You,2007,Yes,"Kitty Media, SuBLime","Expired / 1 Vol - Complete, 1 Vol - Complete; digital",False,7.3,199,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7,0,,148380,Harenchi.,Manga,0,False,Wani Magazine,False,Pass,Pass,False,False,Complete,No,Utu,2017,Yes,FAKKU Books,,False,5.3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,,14603,Harete Bokutachi wa,Manga,0,False,Taiyou Tosho,False,Pass,Pass,False,False,Complete,Yes,YAMAMOTO Kotetsuko,2005,Yes,"June, Renta!",Complete/Digital & Print,False,8,311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9,0,,2173,Harlem Beat wa Yoake made,Manga,5,False,Kadokawa Shoten,False,01/30/06,07/18/09,False,False,Complete,Yes,TAKASHIMA Kazusa,2001,Yes,"TokyoPop, Viz","5 Volumes; Defunct, 5 Volumes - Complete; Digital",False,7.9,348,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10,0,,132661,Harlem Knights,Manga,0,False,G2Comix,True,Pass,Pass,False,False,Complete,No,AIBA Kyoko,2012,Yes,"G2Comix, Renta!",,False,6.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,0,,137824,Harmony (Novel),Novel,0,True,Hayakawa Shobou,False,Pass,Pass,False,False,Complete,Yes,redjuice,2008,Yes,Viz,1 Volume - Complete,False,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,,144553,Haru Machi Tsubomi no Koi Wazurai,Manga,0,False,Julian Publishing,False,Pass,Pass,False,False,Complete,No,Miwa,2017,Yes,Renta!,,False,8.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,0,,108097,Haru Matsu Bokura,Manga,11,False,Kodansha,False,07/28/15,02/22/19,False,False,Complete,No,Anashin,2014,Yes,Kodansha USA,12 Vols - Ongoing,False,8.1,193,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14,0,,21700,Haru ni Kogarete,Manga,1,False,Oakla Shuppan,False,09/18/10,11/20/10,False,False,Complete,No,HOZUMI Nei,2006,Yes,enjugroup,,False,7.1,51,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
15,0,,91265,Haru no Nioi,Manga,2,False,Julian,False,04/01/15,07/11/18,False,False,Complete,No,Tsutomu,2013,Yes,"Juné, Renta!, Tapas, YaoiCat",2018,False,6.6,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,0,,128565,Haru no Noroi,Manga,1,True,Ichijinsha,False,12/11/16,10/12/17,False,False,Complete,Yes,KONISHI Asuka,2015,Yes,Vertical,February 2021,False,8.6,201,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,,24265,Haru no Yousei,Manga,0,False,Ohzora Shuppan,False,Pass,Pass,False,False,Complete,No,HAYASAKA Amii,2008,Yes,"Harlequin K.K., SoftBank Creative",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,,159068,Haru no yuki wa tokenai,Manga,0,False,Group H,False,Pass,Pass,False,False,Ongoing,No,SATOU Chise,2019,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,,3618,Haru o Daite Ita,Manga,7,False,"Biblos, Libre Shuppan",False,Unknown,09/01/10,False,False,Complete,Yes,NITTA Youka,1997,Yes,"Be Beautiful, SuBLime","Defunct / 5 Vols, Haitus / 6 Vols",True,8.7,794,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
20,0,,4193,HaruHana,Manga,1,False,Kadokawa Shoten,False,12/26/06,11/08/08,False,False,Complete,Yes,KAZUMI Yuana,2004,Yes,"TokyoPop, Viz","Expired / 1 Vol - Complete, 1 Vol - Complete; digital",False,8,79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,0,,109216,Haruhi Comic Anthology,Manga,1,False,Kadokawa Shoten,False,06/13/14,06/13/14,False,False,Complete,Yes,Anthology,2009,Yes,Yen Press,1 Vol - Complete,False,5.7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22,0,,104715,Haruiro Astronaut,Manga,1,False,Shueisha,False,10/14/13,01/06/16,False,False,Complete,Yes,TAKANO Ichigo,2011,Yes,Seven Seas,,False,7,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,0,,1166,Haruka na Machi e,Manga,1,False,Shogakukan,False,01/19/03,11/03/03,False,False,Complete,Yes,TANIGUCHI Jiro,1998,Yes,Ponent Mon,1 Volume - Complete,False,8.5,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,0,,111408,Harukana Bishi,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,MIYA Takeshi,1985,Yes,Manga Reborn,not translated 02.2016,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,,124569,Harukana Receive,Manga,2,False,Houbunsha,False,02/05/17,10/14/18,False,False,Ongoing,No,Nyoi Jizai,2015,Yes,Seven Seas,5 Vols - Ongoing,True,7.2,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,,257,Harukanaru Jikuu no Naka de,Manga,5,False,Hakusensha,False,02/15/05,06/29/07,False,False,Complete,No,MIZUNO Tohko,2000,Yes,Viz,17 Volumes - Complete,True,7,91,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,,108680,Harukaze ni Izanawarete,Manga,0,False,Harlequin,False,Pass,Pass,False,False,Complete,No,SETO Midori,2014,Yes,"Harlequin K.K., SoftBank Creative",,False,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,,168181,Haruko Unbreakable!,Manga,0,False,GANMA%21,False,Pass,Pass,False,False,Ongoing,No,Add,2017,Yes,Mangamo,"2020, Digital",False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,0,,163874,"Haruomi-kun, Dakasetekudasai!",Manga,0,False,Screamo,False,Pass,Pass,False,False,Complete,Yes,Karin (香琳),2019,Yes,Coolmic,,False,7.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,,92845,Harusame Tunnel,Manga,0,False,Nihon Bungeisha,False,Pass,Pass,False,False,Complete,No,GINKAWA Kei,2013,Yes,"Juné, MANGA.CLUB, MediBang",2018,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,,57550,Hasha no Gyokuhai,Manga,0,False,Taiyo Tosho,False,Pass,Pass,False,False,Complete,No,HIMAWARI Souya,2010,Yes,"Digital Manga Guild, Renta!",1 Volume - Complete/Digital,False,6.4,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7,0,,131945,Hashire! Rouninsei Hinata,Manga,0,False,futurecomics,True,Pass,Pass,False,False,Complete,No,Fukuhara Hagi,2013,Yes,Renta!,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8,0,,56382,Hassan no Musume,Manga,0,False,Oozora Shuppan,False,Pass,Pass,False,False,Complete,No,SASAKI Misuzu,2002,Yes,"Harlequin K.K., SoftBank Creative",,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,0,,140578,Hatarakanai Saibou,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Ongoing,No,SUGIMOTO Moe,2017,Yes,Kodansha,1 Volume - Ongoing,False,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,,153822,Hataraku Kesshouban-chan,Manga,1,False,Kodansha,False,10/13/19,11/26/19,False,False,Ongoing,No,Yasu,2019,Yes,Kodansha USA,1 Volume - Ongoing; Digital,False,7.3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
11,0,,72199,Hataraku Maou-sama!,Manga,4,False,ASCII Media Works,False,01/14/14,07/08/20,False,False,Ongoing,No,HIRAGI Akio,2012,Yes,Yen Press,15 Vols - Ongoing,True,8.4,252,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
12,0,,101871,Hataraku Maou-sama! (Novel),Novel,2,False,ASCII Media Works,False,06/17/13,09/24/14,False,False,Ongoing,No,029,2011,Yes,Yen On,16 Vols - Ongoing,True,8.9,35,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
13,0,,78184,Hataraku Maou-sama! High School!,Manga,0,False,ASCII Media Works,False,Pass,Pass,False,False,Complete,Yes,MISHIMA Kurone,2012,Yes,Yen Press,5 Vols - Complete,False,7.4,66,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14,0,,42730,Hataraku Onee-san wa Suki Desu ka?,Manga,0,False,Take Shobo,False,Pass,Pass,False,False,Complete,No,MARIPYON,2009,Yes,Project-H,,False,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,,117421,Hataraku Saibou,Manga,1,False,Kodansha,False,01/17/16,01/17/16,False,False,Ongoing,No,SHIMIZU Akane,2015,Yes,Kodansha Comics,5 Volumes - Ongoing,True,8.4,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
16,0,,157351,Hataraku Saibou BABY,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Ongoing,No,FUKUDA Yasuhiro,2019,Yes,Kodansha USA,1 Volume - Ongoing; digital,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
17,0,,149262,Hataraku Saibou BLACK,Manga,2,False,Kodansha,False,08/02/18,03/23/19,False,False,Ongoing,No,Hatsuyoshi Issei,2018,Yes,Kodansha USA,4 Vols - Ongoing,False,7.7,28,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
18,0,,152369,Hataraku Saibou Friend,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,No,IZUMI Mio,2019,Yes,Kodansha USA,2 Vols - Ongoing; digital,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
