,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri,Year published in English
352,7457,23,0,,1317,R.O.D - Read or Die,Manga,2,False,Shueisha,False,01/12/04,07/15/05,False,False,Complete,Yes,YAMADA Shutaro,2000.0,Yes,Viz,4 Volumes - Complete,False,6.7,69,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
353,7458,24,0,,339,R.O.D - Read or Dream,Manga,2,False,Shueisha,False,08/04/04,08/21/05,False,False,Complete,Yes,AYANAGA Ran,2003.0,Yes,Viz,4 Volumes - Complete,False,6.9,54,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2006
354,7468,9,0,,6017,RahXephon,Manga,4,False,Shogakukan,False,08/07/04,12/25/09,False,False,Complete,Yes,MOMOSE Takeaki,2001.0,Yes,Viz,3 Volumes - Complete,False,5.6,53,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2004
355,7495,11,0,,39704,Ran to Haiiro no Sekai,Manga,4,False,Enterbrain,False,03/26/13,04/26/15,False,False,Complete,Yes,IRIE Aki,2008.0,Yes,Viz,7 Vols - Complete,False,8.7,733,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2018
356,7507,23,0,,150498,RaW Hero,Manga,3,False,Kodansha,False,06/22/19,08/06/20,False,False,Ongoing,No,HIRAMOTO Akira,2018.0,Yes,Yen Press,1 Vols - Ongoing,False,6.5,62,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
357,7513,4,0,,109745,Re:Monster,Manga,10,False,Alpha Polis,False,10/27/15,07/11/20,False,False,Ongoing,No,KOBAYAKAWA Haruyoshi,2014.0,Yes,Seven Seas,4 Vols - Ongoing,False,7.8,789,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
358,7516,7,0,,111686,Re:Zero kara Hajimeru Isekai Seikatsu - Daiisshou - Outo no Ichinichi Hen,Manga,1,False,Media Factory,False,11/16/14,04/17/15,False,False,Complete,Yes,MATSUSE Daichi,2014.0,Yes,Yen Press,2 Vols - Complete,False,7.7,175,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
359,7517,8,0,,113316,Re:Zero Kara Hajimeru Isekai Seikatsu - Dainishou - Yashiki no Isshuukan Hen,Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,FUUGETSU Makoto,2014.0,Yes,Yen Press,5 Vols - Complete,False,8.1,130,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
360,7518,9,0,,122146,Re:Zero kara Hajimeru Isekai Seikatsu - Daisanshou - Truth of Zero,Manga,2,False,Media Factory,False,05/25/16,09/27/19,False,False,Complete,No,MATSUSE Daichi,2015.0,Yes,Yen Press,10 Vols - Ongoing,False,7.9,49,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
361,7522,13,0,,142,Real,Manga,9,True,Shueisha,False,03/04/06,05/29/20,False,False,Ongoing,No,INOUE Takehiko,1999.0,Yes,Viz,14 Volumes - Ongoing,False,9.1,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2008
362,7561,2,0,,139808,Reiraku,Manga,3,False,Shogakukan,False,03/13/17,10/01/17,False,False,Complete,Yes,ASANO Inio,2017.0,Yes,Viz,1 Vol - Complete,False,7.1,111,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
363,7562,3,0,,154261,Reiwa Hanamaru Gakuen,Manga,1,False,Kodansha,False,05/23/19,07/31/20,False,False,Complete,No,Kotobuki,2019.0,Yes,Seven Seas,April 2021,False,8.5,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2021
364,7661,2,0,,11941,Riot of The World,Manga,0,False,"Kadokawa Shoten, Shueisha",False,Pass,Pass,False,False,Complete,No,SHIKI Satoshi,2000.0,Yes,Viz,2 Volumes - Complete,False,7,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997
365,7669,10,0,,139230,Risou no Himo Seikatsu,Manga,3,False,Kadokawa Shoten,False,02/14/17,07/06/20,False,False,Ongoing,No,HINOTSUKI Neko,2017.0,Yes,Seven Seas,5 Vols - Ongoing,False,7.9,135,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
366,7759,0,0,,127539,RWBY,Manga,3,False,Shueisha,False,11/17/15,10/21/16,False,False,Complete,Yes,MIWA Shirow,2015.0,Yes,Viz,1 Volume - Complete,False,6.3,41,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
367,7760,1,0,,142083,RWBY Official Manga Anthology: Red Like Roses,Manga,0,False,Shueisha,False,Pass,Pass,False,False,Complete,Yes,Anthology,2017.0,Yes,Viz,4 Vols - Complete,False,6.5,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
368,7774,15,0,,86319,Ryuu no Kawaii Nanatsu no Ko,Manga,2,True,Enterbrain,False,10/09/13,04/19/15,False,False,Complete,Yes,KUI Ryoko,2012.0,Yes,Yen Press,1 Vol - Complete,False,8.4,98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2019
369,7775,16,0,,135552,Ryuu no Nanakuni to Minashigo no Juana,Manga,0,False,Mag Garden,False,Pass,Pass,False,False,Complete,Yes,TANAKA Kiyohisa,2016.0,Yes,Seven Seas,3 Vols - Complete,False,5.8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
370,7792,8,0,,13572,S Senjou no Tena,Manga,2,False,Houbunsha,False,06/06/09,06/27/12,False,False,Complete,No,MIKABE Sesuna,2007.0,Yes,Yen Press,"5 Vols - Complete; print & digital | 6-7, 2-in-1, Omni - Complete; print",False,7.8,132,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2009
371,7796,12,0,,149075,"S-Rank Monster no Behemoth Dakedo, Neko to Machigawarete Erufu Musume no Kishi (Pet) Toshite Kurashitemasu",Manga,6,False,"BookLive, Hakusensha",False,06/28/18,07/06/20,False,False,Ongoing,No,SHINONOME Taro,2018.0,Yes,Yen Press,2 Vols - Ongoing,False,7.7,80,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
372,7828,20,0,,5490,Saber Tiger,Manga,2,False,"Futabasha, Media Factory",False,08/01/05,08/01/05,False,False,Complete,No,HOSHINO Yukinobu,1981.0,Yes,Viz,Incomplete - 2/7,False,6.8,27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1991
373,7852,19,0,,2704,Saigo no Seifuku,Manga,1,False,Hobunsha,False,01/29/15,05/30/17,False,False,Complete,Yes,HAKAMADA Mera,2005.0,Yes,Seven Seas,2 Volumes - Dropped,False,7.2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2007
374,7876,18,0,,19610,Saint Onii-san,Manga,8,True,Kodansha,False,10/13/12,07/31/18,False,False,Ongoing,No,NAKAMURA Hikaru,2007.0,Yes,Kodansha USA,6 Vols; digital - Ongoing | 2 2-in-1 Vols; print,False,8.3,297,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2019
375,7881,23,0,,1816,Saishuu Heiki Kanojo,Manga,2,False,Shogakukan,False,04/20/05,03/12/06,False,False,Ongoing,Yes,TAKAHASHI Shin,2000.0,Yes,Viz,7 Volumes - Complete,True,8.3,440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2004
376,7897,14,0,,77748,Sakamoto Desu ga?,Manga,4,True,Enterbrain,False,03/07/13,06/17/16,False,False,Complete,Yes,SANO Nami,2012.0,Yes,Seven Seas,4 Vols - Complete,True,8.3,595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015
377,7901,18,0,,13087,Saki,Manga,10,False,Square Enix,False,07/06/09,08/08/20,False,False,Ongoing,No,KOBAYASHI Ritz,2006.0,Yes,Yen Press,20 Vols - Ongoing; digital,True,7.7,275,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2015
378,7902,19,0,,148882,Saki-chan wa Konya mo Peko Peko,Manga,1,False,Houbunsha,False,07/25/20,07/25/20,False,False,Complete,No,studioHIP-CATs,2016.0,Yes,Seven Seas,2 Vols - Ongoing,False,7.2,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020
379,7929,22,0,,1786,Sanctuary,Manga,1,False,Shogakukan,False,09/18/07,01/01/08,False,False,Complete,Yes,IKEGAMI Ryoichi,1990.0,Yes,Viz,9 Omnibuses - Complete,False,8.6,588,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1993
380,7947,14,0,,8987,Saving Life,Manga,4,False,Kadokawa Shoten,False,09/02/07,12/05/08,False,False,Complete,No,MARIO Kaneda,2005.0,Yes,Viz,1 Volume - Dropped; Digital,False,7.6,74,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
381,7973,15,0,,105210,Scarlet Order - Dance in the Vampire Bund 2,Manga,1,False,Media Factory,False,05/25/14,09/22/15,False,False,Complete,Yes,TAMAKI Nozomu,2013.0,Yes,Seven Seas,4 Vols - Complete,False,7.5,88,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2014
382,7999,16,0,,35172,Secret Comics Japan,Manga,0,False,Seirindo,False,Pass,Pass,False,False,Complete,Yes,"AIDA Makoto, FURUYA Usamaru, KAGO Shintaro, KIKUCHI Hironori, MIZUNO Junko, NANANAN Kiriko, TAMAOKI Benkyo, TSUNO Yuko, YOSHIMOTO Yoshitomo",2000.0,Yes,Viz,Complete,False,7,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2000
383,8009,1,0,,114383,Secret no Mukougawa,Manga,0,False,Media Factory,False,Pass,Pass,False,False,Complete,No,YOSHIKAWA Hideaki,2014.0,Yes,Seven Seas,4 Volumes - Complete,False,6.9,23,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
384,8036,3,0,,116559,Seigai no Majo,Manga,1,False,Shonen Gahosha,False,01/13/17,01/25/17,False,False,Complete,No,TANAKA Hosana,2014.0,Yes,Seven Seas,7 Vols - Complete,False,6,21,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016
385,8046,13,0,,41632,Seiken no Katanakaji,Manga,3,False,Media Factory,False,11/18/10,03/10/14,False,False,Complete,Yes,YAMADA Koutarou,2009.0,Yes,Seven Seas,10 Volumes - Complete; Digital,True,7.9,321,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013
386,8051,18,0,,64902,Seikoku no Ryuu Kishi,Manga,4,False,Media Factory,False,11/15/11,02/22/15,False,False,Complete,Yes,RAN,2011.0,Yes,Seven Seas,13 Volumes - Complete,True,7.2,302,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014
387,8064,6,0,,125002,Seishun Buta Yarou wa Bunny Girl Senpai no Yume o Minai,Manga,2,False,ASCII Media Works,False,07/28/16,09/20/18,False,False,Complete,Yes,NANAMIYA Tsugumi,2015.0,Yes,Yen Press,August 2020,True,7.4,112,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
388,8088,5,0,,145680,Sekai de ichiban oppai ga suki!,Manga,1,False,Media Factory,False,12/10/18,07/31/20,False,False,Ongoing,No,KONBU Wakame,2017.0,Yes,Yen Press,1 Volume - Ongoing,False,7.9,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2020
389,8108,0,0,,3867,Sekirei,Manga,11,False,Square Enix,False,02/25/07,12/16/16,False,False,Complete,Yes,GOKURAKUIN Sakurako,2004.0,Yes,Yen Press,9 Vols - Complete; print & digital,True,8,1466,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
390,8109,1,0,,143899,Sekirei - 365 Days Without a Girlfriend,Manga,3,False,Square Enix,False,10/08/17,04/11/19,False,False,Complete,Yes,GOKURAKUIN Sakurako,2017.0,Yes,Yen Press,1 Vol - Complete; print & digital,False,6.4,11,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2018
391,8134,1,0,,147724,Senpai ga Urusai Kouhai no Hanashi,Manga,1,False,Ichijinsha,False,07/06/18,12/14/18,False,False,Ongoing,No,Shiro Manta,2018.0,Yes,Seven Seas,1 Volume - Ongoing,False,8.1,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
392,8140,7,0,,69658,Senran Kagura - Shoujotachi no Shinei,Manga,2,False,Media Factory,False,12/01/11,11/28/12,False,False,Complete,Yes,TAKASUME Amami,2011.0,Yes,Seven Seas,3 Volumes - Complete; Digital,False,6.5,34,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013
393,8188,5,0,,5492,Sexy Voice and Robo,Manga,1,False,Shogakukan,False,Unknown,Unknown,False,False,Complete,Yes,KURODA Iou,2000.0,Yes,Viz,1 Omnibus - Complete,False,7.4,81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2005
394,8239,6,0,,4111,Shi ga Futari o Wakatsu Made,Manga,16,False,Square Enix,False,09/04/06,05/23/17,False,False,Complete,Yes,DOUBLE-S,2005.0,Yes,Yen Press,13 Vols - Complete,False,8.6,1314,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
395,8286,4,0,,119929,Shimanami Tasogare,Manga,2,False,Shogakukan,False,03/10/16,08/08/18,False,False,Complete,Yes,KAMATANI Yuuki,2015.0,Yes,Seven Seas,4 Vols - Complete,False,8.8,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,2019
396,8291,9,0,,42932,Shin Devilman,Manga,1,False,Kodansha,False,04/11/09,05/05/09,False,False,Complete,Yes,NAGAI Go,1979.0,Yes,Seven Seas Entertainment,,False,6,63,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2018
397,8301,19,0,,1427,Shin Nozokiya,Manga,2,False,Shogakukan,False,08/02/05,07/18/16,False,False,Complete,No,YAMAMOTO Hideo,1994.0,Yes,Viz,3 Volumes - Dropped,False,6.6,41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2000
398,8303,21,0,,79,Shin Seiki Evangelion,Manga,10,False,Kadokawa Shoten,False,03/24/06,11/27/14,False,False,Complete,Yes,SADAMOTO Yoshiyuki,1994.0,Yes,Viz,,False,8.5,554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2012
399,8345,13,0,,107147,Shinmai Maou no Keiyakusha Arashi!,Manga,1,False,Hakusensha,False,12/31/15,03/04/16,False,False,Complete,No,KISO Fumihiro,2014.0,Yes,Seven Seas,5 Volumes - Complete,False,7.4,30,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
400,8358,1,0,,154421,Shinsetsu Ookami to Koushinryou: Ookami to Youhishi,Manga,2,False,Media Works,False,06/29/19,07/12/20,False,False,Ongoing,No,Hidori (日鳥),2019.0,Yes,Yen Press,December 2020,False,6,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020
401,8371,14,0,,11761,Shion,Manga,0,False,,False,Pass,Pass,False,False,Complete,No,KINUTANI Yuu,,Yes,Viz,1 Volume - Complete,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1990
402,8427,20,0,,110822,Shokuryou Jinrui,Manga,1,False,Kodansha,False,05/21/17,10/31/18,False,False,Complete,Yes,INABE Kazu,2014.0,Yes,Kodansha USA,7 Vols - Complete; digital,False,7,38,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
403,8433,1,0,,3435,Short Cuts,Manga,1,False,Shogakukan,False,Unknown,Unknown,False,False,Complete,Yes,FURUYA Usamaru,1996.0,Yes,Viz,2 Volumes - Complete,False,7.4,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2002
404,8441,9,0,,3733,Shoujo Fight,Manga,1,False,Kodansha,False,07/28/07,01/19/15,False,False,Ongoing,No,NIHONBASHI Yoko,2005.0,Yes,Kodansha USA,11 Vols - Ongoing; digital,False,8.3,97,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017
405,8442,10,0,,128233,Shoujo Fujuubun,Manga,4,False,Kodansha,False,03/13/16,12/26/19,False,False,Complete,Yes,HATTORI Mitsuru,2015.0,Yes,"Kodansha USA, Vertical","3 Volumes - Complete; Digital, 3 Volumes - Complete; Print",False,7.6,71,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
406,8451,19,0,,108708,Shoujo Shuumatsu Ryokou,Manga,6,True,Shinchosha,False,05/17/14,04/13/19,False,False,Complete,Yes,Tsukumizu,2014.0,Yes,Yen Press,6 Vols - Complete,True,8.6,143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,2017
407,8598,16,0,,2833,Solanin,Manga,2,True,Shogakukan,False,02/14/06,08/13/18,False,False,Complete,Yes,ASANO Inio,2005.0,Yes,Viz,1 Omnibus - Complete,False,8.5,961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2008
408,8649,17,0,,141277,Soul Liquid Chainbars,Manga,0,False,Shonen Gahosha,False,Pass,Pass,False,False,Complete,No,Tamakiya,2016.0,Yes,Seven Seas,3 Vols - Complete,False,6,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
409,8652,20,0,,144280,Sounan desu ka?,Manga,2,False,Kodansha,False,05/15/18,02/17/20,False,False,Ongoing,No,SAGARA Riri,2017.0,Yes,Kodansha USA,5 Vols - Ongoing; Digital,True,7.2,30,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
410,8666,9,0,,106155,Space Dandy,Manga,1,False,Square Enix,False,08/02/14,02/27/15,False,False,Complete,No,"PARK Sung-Woo, Redice Studio",2013.0,Yes,Yen Press,2 Vols - Complete,False,3.9,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
411,8690,8,0,,78322,Spirit Circle,Manga,4,False,Shonen Gahosha,False,04/16/14,Pass,False,True,Complete,Yes,MIZUKAMI Satoshi,2012.0,Yes,"Crunchyroll, Seven Seas","Simulpub, 6 Vols - Complete",False,8.9,825,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2017
412,8759,2,0,,2272,Strain,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,Yes,IKEGAMI Ryoichi,1996.0,Yes,Viz,5 Volumes - Expired,False,7.7,158,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1999
413,8765,8,0,,2379,Strawberry Panic!,Manga,3,False,Media Works,False,02/23/06,09/19/09,False,False,Unknown,Yes,"MAKI Chitose, TAKUMI Namuchi",2006.0,Yes,Seven Seas,2 Volumes - Complete,True,7.5,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2007
414,8789,7,0,,5836,Subarashii Sekai,Manga,2,False,Shogakukan,False,01/15/07,11/20/10,False,False,Complete,Yes,ASANO Inio,2002.0,Yes,Viz,2 Volumes - Complete,False,8,380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2009
415,8793,11,0,,151792,Succubus Gakuen's Dog!!,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Ongoing,No,Knuckle Curve,2018.0,Yes,Seven Seas,May 2020,False,5,2,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2020
416,8834,2,0,,3153,Sumomomo Momomo,Manga,1,False,Square Enix,False,07/30/06,07/30/06,False,False,Complete,Yes,OHTAKA Shinobu,2004.0,Yes,Yen Press,12 Vols - Complete,True,7.6,194,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2009
417,8846,14,0,,11316,Sundome,Manga,6,False,Akita Shoten,False,05/24/08,06/28/10,False,False,Complete,Yes,OKADA Kazuto,2006.0,Yes,Yen Press,8 Vols - Complete,False,8.1,855,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016
418,8848,16,0,,60566,Sunny (MATSUMOTO Taiyou),Manga,1,True,Shogakukan,False,09/05/11,06/03/12,False,False,Complete,Yes,MATSUMOTO Taiyou,2010.0,Yes,Viz,6 Volumes - complete,False,8.9,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013
419,8894,12,0,,13247,Suzunari!,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Complete,Yes,IWAMI Shouko,2006.0,Yes,Yen Press,2 Vols - Complete; digital,False,7.3,45,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2014
420,8930,23,0,,112591,Sword Art Online - Caliber,Manga,0,False,ASCII Media Works,False,Pass,Pass,False,False,Complete,No,KIYA Shii,2014.0,Yes,Yen Press,,False,5.4,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
421,8933,1,0,,139900,Sword Art Online - Hollow Realization,Manga,1,False,ASCII Media Works,False,11/13/19,11/13/19,False,False,Complete,No,HIROKAWA Tomo,2017.0,Yes,Yen Press,,False,5.3,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2018
422,8936,4,0,,97452,Sword Art Online - Progressive,Manga,3,False,ASCII Media Works,False,07/14/13,10/20/18,False,False,Complete,Yes,HIMURA Kiseki,2013.0,Yes,Yen Press,,False,8,87,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2015
423,8938,6,0,,125222,Sword Art Online Alternative - Gun Gale Online,Manga,2,False,ASCII Media Works,False,07/30/16,10/07/16,False,False,Ongoing,No,TAMORI Tadadi,2015.0,Yes,Yen Press,3 Vols - Ongoing,False,4.8,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2017
