,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
4587,17,0,,11399,Kieli,Manga,0,False,Akita Shoten,False,Pass,Pass,False,False,Complete,Yes,TESHIROGI Shiori,2006,Yes,Yen Press,2 Vols - Complete,False,8.6,290,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4593,23,0,,92838,Kigurumi Boueitai,Manga,2,False,Kodansha,False,05/31/14,08/24/16,False,False,Unknown,No,HOSHINO Lily,2013,Yes,Kodansha Comics,3 Volumes - Ongoing; Digital,False,8.5,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4599,4,0,,148741,Killing Me!,Manga,1,False,Media Factory,False,05/29/18,06/20/18,False,False,Complete,Yes,Akiyama,2017.0,Yes,Yen Press,1 Vol - Complete,False,7.8,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4609,14,0,,133349,Kimamana Aitsu o Kai Narase,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,Pii,2016.0,Yes,Kodansha Comics,1 Volume - Complete; Digital,False,7.3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4610,15,0,,130757,Kimetsu no Yaiba,Manga,7,True,Shueisha,False,08/29/16,Pass,False,True,Ongoing,No,GOTOUGE Koyoharu,2016.0,Yes,"MANGA Plus, Viz",14 Vols - Ongoing,True,8.2,422,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4623,3,0,,148310,Kimi ni nare,Manga,3,False,Futabasha,False,05/05/18,05/05/18,False,False,Unknown,No,TAKANO Ichigo,2018,Yes,Seven Seas,1 Vols - Ongoing,False,6.3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4625,5,0,,7292,Kimi ni Shika Kikoenai (TSUZUKI Setsuri),Manga,1,False,Kadokawa Shoten,False,05/16/10,05/16/10,False,False,Complete,Yes,TSUZUKI Setsuri,2003,Yes,"TokyoPop, Viz","1 Volume expired, print, 1 Volume - Complete; Digital",False,7.5,113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4628,8,0,,3058,Kimi ni Todoke,Manga,13,True,Shueisha,False,06/22/09,05/26/17,False,False,Complete,Yes,SHIINA Karuho,2005,Yes,Viz,30 Vols - Complete,True,8.6,1905,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4640,20,0,,113309,Kimi no Koto nado Zettai ni,Manga,2,False,Hakusensha,False,10/09/14,02/04/16,False,False,Complete,Yes,TANAKA Meca,2014,Yes,Viz,4 Volumes - Complete,False,7.8,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4642,22,0,,136980,Kimi no Na wa.,Manga,1,False,Media Factory,False,10/02/17,03/11/19,False,False,Complete,Yes,KOTONE Ranmaru,2016,Yes,"Gempak, Yen Press",3 Vols - Complete,False,7.8,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4644,24,0,,144506,Kimi no Na wa. Another Side: Earthbound,Manga,0,False,Cygames,False,Pass,Pass,False,False,Complete,No,NAKAMURA Junya,2017,Yes,Yen Press,2 Vols - Complete,False,9.3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4649,4,0,,143463,Kimi no Suizou wo Tabetai,Manga,2,False,Futabasha,False,07/20/17,06/24/18,False,False,Complete,Yes,KIRIHARA Izumi,2016,Yes,Seven Seas,1 Vol - Complete,False,8.1,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4659,14,0,,151900,"Kimi to Boku no Saigo no Senjou, arui wa Sekai ga Hajimaru Seisen",Manga,3,False,Hakusensha,False,08/06/18,07/20/20,False,False,Ongoing,No,OKAMA,2018,Yes,Yen Press,2 Vols - Ongoing,False,7,34,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4663,18,0,,150399,Kimi to Natsu no Naka,Manga,1,False,Ichijinsha,False,09/05/18,11/27/19,False,False,Complete,Yes,FURUYA Nagisa,2018,Yes,Kodansha Comics,Spring 2021,False,8.6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4666,21,0,,152963,"Kimi to, Nami ni Noretara",Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,KIACHI Machi,2019,Yes,Seven Seas,May 2021,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
4674,4,0,,125049,Kimi wa Kawaii Onnanoko,Manga,2,False,Kodansha,False,06/16/17,04/15/19,False,False,Ongoing,No,ICHINOHE Rumi,2015,Yes,Kodansha USA,10 Vols - Ongoing; digital,False,7.8,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4676,6,0,,136016,Kimi wa Natsu no Naka,Manga,1,False,Ichijinsha,False,08/07/17,09/05/18,False,False,Complete,Yes,FURUYA Nagisa,2017,Yes,Kodansha USA,Spring 2021,False,8.2,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4677,7,0,,596,Kimi wa Pet,Manga,6,True,Kodansha,False,10/02/03,12/11/08,False,False,Complete,Yes,OGAWA Yayoi,2000,Yes,"Kodansha USA, TokyoPop","14 Vols - Complete; digital, Expired / 14 Vols - Complete",False,8.6,1280,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4705,10,0,,131698,Kindred Spirits on the Roof,Manga,1,False,Shinshokan,False,03/15/16,04/09/16,False,False,Complete,No,ITOU Hachi,2015.0,Yes,Seven Seas,1 Vol - Complete,False,8.4,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4712,17,0,,458,Kingdom Hearts,Manga,4,False,Enterbrain,False,08/07/04,05/11/11,False,False,Complete,Yes,AMANO Shiro,2003.0,Yes,Yen Press,2 Vols - Complete,False,7.2,207,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4714,19,0,,4456,Kingdom Hearts II,Manga,5,False,Square Enix,False,07/19/08,01/19/17,False,False,Complete,Yes,AMANO Shiro,2006.0,Yes,Yen Press,4 Vols - Complete,False,7.8,107,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4716,21,0,,153292,Kingdom Hearts III,Manga,1,False,Square Enix,False,04/30/19,04/30/19,False,False,Ongoing,No,AMANO Shiro,2019.0,Yes,Yen Press,TBD 2020,False,6,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4717,22,0,,46153,Kingdom Hearts: 358/2 Days,Manga,5,False,Square Enix,False,07/22/09,03/19/13,False,False,Complete,Yes,AMANO Shiro,2009.0,Yes,Yen Press,5 Vols - Complete,False,7.9,62,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4720,0,0,,2018,Kingdom Hearts: Chain of Memories,Manga,2,False,Square Enix,False,12/31/05,07/04/09,False,False,Complete,Yes,AMANO Shiro,2005,Yes,Yen Press,1 Vol - Complete,False,7.3,124,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4722,2,0,,151378,"KINGDOM OF ""Z""",Manga,3,False,Kodansha,False,07/18/19,05/16/20,False,False,Ongoing,No,WATANUKI Ron,2018,Yes,Seven Seas,July 2020,False,5.7,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4725,5,0,,16705,Kingyoya Koshoten,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,YOSHIZAKI Seimu,2004,Yes,Viz,4 Volumes - Dropped,False,6.7,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4726,6,0,,52646,Kiniro Mosaic,Manga,6,False,Houbunsha,False,05/28/11,08/27/18,False,False,Complete,No,HARA Yui,2010,Yes,Yen Press,10 Vols - Ongoing,True,8.1,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4727,7,0,,3394,Kiniro no Corda,Manga,14,True,Hakusensha,False,12/23/07,08/21/11,False,False,Complete,Yes,KURE Yuki,2004,Yes,Viz,17 Volumes - Complete,True,8,551,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4736,16,0,,15085,Kinkyori Renai,Manga,7,False,Kodansha,False,03/14/11,09/10/16,False,False,Complete,No,MIKIMOTO Rin,2007,Yes,Kodansha Comics,10 Volume - Complete; Digital,False,8,207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4738,18,0,,4630,Kinnikuman II Sei,Manga,4,False,Shueisha,False,02/03/07,08/01/20,False,False,Complete,No,Yudetamago,1998,Yes,Viz,29 Volumes - Complete,False,7.2,16,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4741,21,0,,104274,Kinoko Ningen no Kekkon,Manga,0,False,Ohta Shuppan,False,Pass,Pass,False,False,Complete,Yes,MURAYAMA Kei,2013,Yes,Seven Seas,1 Volume - Complete,False,7.9,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
4744,24,0,,60244,Kintoki,Manga,2,False,Shueisha,True,11/12/10,11/12/10,False,False,Complete,Yes,TORIYAMA Akira,2010,Yes,Viz,,False,6.9,163,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4764,19,0,,79163,Kirikagohime to Mahoutsukai,Manga,2,False,Kodansha,False,05/20/12,06/25/14,False,False,Complete,Yes,NESUMI Chisato,2012,Yes,Kodansha Comics,2 Volumes - Complete; Digital,False,7.6,171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4767,22,0,,1000,Kiseijuu,Manga,3,True,Kodansha,False,08/13/04,08/03/07,False,False,Complete,Yes,IWAAKI Hitoshi,1988,Yes,"Del Rey, Kodansha USA, Mixx","Defunct, Expired",True,8.6,1633,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4775,5,0,,122123,Kishuku Gakkou no Juliet,Manga,8,False,Kodansha,True,11/02/17,12/16/19,False,False,Complete,Yes,KANEDA Yousuke,2015,Yes,Kodansha USA,11 Vols; print / 16 Vols; digital - Complete,True,8,188,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4812,17,0,,5228,Kitchen no Ohime-sama,Manga,3,True,Kodansha,False,09/27/08,02/21/10,False,False,Complete,Yes,ANDOU Natsumi,2004,Yes,"Add, Del Rey, Kodansha USA","10 Vols - Complete, Defunct / 10 Vols - Complete, 4 Vols - Complete",False,7.9,542,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4820,0,0,,4543,Kiwametsuke Gakuya Ura Ouji,Manga,1,False,Shogakukan,False,08/04/07,08/04/07,False,False,Complete,Yes,SAKURAKOJI Kanoko,2004,Yes,Viz,2 Volumes - Complete,False,7.8,577,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4829,9,0,,62451,Kizudarake no Tenshitachi,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,KIKUNI Masahiko,1999,Yes,Viz,2 volumes - Complete,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4848,3,0,,184,Kobato.,Manga,6,False,"Kadokawa, Shogakukan",False,03/29/08,11/03/11,False,False,Complete,Yes,"APAPA Mokona, CLAMP",2005,Yes,Yen Press,6 Vols - Complete,True,8,387,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4849,4,0,,82852,Kobayashi ga Kawai Sugite Tsurai!!,Manga,2,False,Shogakukan,False,12/16/12,12/25/18,False,False,Complete,No,IKEYAMADA Go,2012,Yes,"Shogakukan Asia, Viz",15 Volumes - Complete,True,8,111,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4850,5,0,,98577,Kobayashi-san Chi no Maid Dragon,Manga,5,False,Futabasha,False,08/07/15,08/02/20,False,False,Ongoing,No,COOL Kyoushinsha,2013,Yes,Seven Seas,9 Vols - Ongoing,True,8,141,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4851,6,0,,143823,Kobayashi-san Chi no Maid Dragon: Elma OL Nikki,Manga,2,False,Futabasha,False,08/31/18,07/20/20,False,False,Ongoing,No,KAZAMA Ayami,2017,Yes,Seven Seas,3 Vols - Ongoing,False,7,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4852,7,0,,138272,Kobayashi-san Chi no Maid Dragon: Kanna no Nichijou,Manga,1,False,Futabasha,False,07/30/17,05/14/19,False,False,Ongoing,No,KIMURA Mitsuhiro,2016,Yes,Seven Seas,7 Vols - Ongoing,False,7.5,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4856,11,0,,15459,Kodai Ouja Kyouryuu King,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,SAKAI Youhei,2006,Yes,Viz,2 Volumes - Complete,False,6,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4872,2,0,,94116,Koe no Katachi,Manga,6,True,Kodansha,False,11/14/13,Pass,False,True,Complete,Yes,OOIMA Yoshitoki,2013,Yes,Kodansha Comics,7 Volumes - Complete,False,8.8,1877,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4931,11,0,,122612,Koi Suru Shirokuma,Manga,1,False,Media Factory,False,02/28/17,03/09/18,False,False,Ongoing,No,Koromo,2016,Yes,Yen Press,4 Vols - Ongoing,False,9.3,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4932,12,0,,112728,Koi to Arashi to Hanadokei - Heart no Kuni no Alice - Wonderful Twin World,Manga,2,False,Ohzora Shuppan,False,09/16/16,01/02/17,False,False,Complete,Yes,ASAI Sai,2014,Yes,Seven Seas,1 Volume - Complete,False,7.8,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4935,15,0,,138845,Koi to Himitsu no Gakuseiryou,Manga,1,False,Kodansha,False,03/09/19,04/06/19,False,False,Complete,No,ASADA Nikki,2017,Yes,Kodansha USA,4 Vols - Complete; digital,False,6.6,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4943,23,0,,113444,Koi to Uso,Manga,1,False,Kodansha,False,01/31/15,03/30/19,False,False,Ongoing,No,Musawo,2014,Yes,Kodansha USA,8 Vols - Ongoing; digital,True,7,180,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4970,0,0,,130945,Koi wa Tsuzuku yo doko made mo,Manga,2,False,Shogakukan,False,10/09/16,06/22/20,False,False,Complete,No,ENJOUJI Maki,2016,Yes,Viz,3 Vols - Ongoing,False,7.5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4973,3,0,,125272,Koi Wazurai no Ellie,Manga,1,False,Kodansha,False,08/19/15,08/19/15,False,False,Ongoing,No,FUJI Momo,2015,Yes,Kodansha USA,10 Vols - Ongoing; digital,False,8,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5037,17,0,,13385,Kokaku Torimonochou,Manga,2,False,Kadokawa,False,08/23/08,10/07/09,False,False,Complete,No,KATAGIRI Yoshitsugu,2007,Yes,"TokyoPop, Viz","Canceled / 4 Vols, Canceled / 3 Vols; digital",False,8.4,38,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5041,21,0,,8556,Koko ni Iru yo!,Manga,1,False,Kodansha,False,10/06/07,09/28/09,False,False,Complete,Yes,TOYAMA Ema,2007,Yes,"Del Rey, Kodansha USA","Defunct / 1 Vol w/10 Chs, 2 Vols - Complete; digital",False,7.6,794,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5042,22,0,,5761,Koko wa Greenwood,Manga,2,False,Hakusensha,False,01/01/03,12/22/07,False,False,Complete,Yes,NASU Yukie,1986,Yes,Viz,9 Volumes - Complete,False,6.9,83,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5044,24,0,,57023,Kokoro Connect,Manga,3,False,Enterbrain,False,06/18/11,01/21/14,False,False,Complete,Yes,CUTEG,2010,Yes,Seven Seas,5 Volumes - Complete,True,7.8,64,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5059,14,0,,31434,Kokukoku,Manga,2,True,Kodansha,False,04/23/16,07/10/17,False,False,Complete,Yes,Horio Seita,2008,Yes,Kodansha Comics,8 Volumes - Complete; Digital,True,6.8,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5062,17,0,,127281,Komi-san wa Komyushou Desu.,Manga,2,False,Shogakukan,False,07/06/17,08/04/20,False,False,Ongoing,No,ODA Tomohito,2015,Yes,Viz,7 Volumes - Ongoing,False,8.3,379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5063,18,0,,101406,"Kominami Shoutarou, Ie kara Deru o Hajimemashita. - Sensei to Issho",Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,ICHIKAWA Dan,2013,Yes,Yen Press,published w/main series,False,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5064,19,0,,98811,"Kominami Shoutarou, Ie o Deru o Hjimemashita.",Manga,0,False,Square Enix,False,Pass,Pass,False,False,Complete,Yes,ICHIKAWA Dan,2013,Yes,Yen Press,3 Volumes - Complete,False,6.7,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5065,20,0,,97387,Komomo Confiserie,Manga,2,False,Hakusensha,False,06/20/13,03/28/20,False,False,Complete,Yes,MINAMI Maki,2013,Yes,Viz,5 Volumes - Complete,False,7.5,99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5098,3,0,,20538,Kono Sekai no Katasumi ni,Manga,0,True,Futabasha,False,Pass,Pass,False,False,Complete,Yes,KOUNO Fumiyo,2007,Yes,"JManga, Seven Seas","Defunct / 3 Volumes - Complete, 1 Vol - Complete",False,8.6,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5099,4,0,,133467,Kono Subarashii Sekai ni Bakuen wo!,Manga,2,False,Media Factory,False,05/30/16,03/09/17,False,False,Complete,Yes,MORINO Kasumi,2016,Yes,Yen Press,5 Volumes - Complete,False,7.5,36,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5100,5,0,,113872,Kono Subarashii Sekai ni Shukufuku o!,Manga,3,False,Fujimi Shobou,False,01/10/15,06/05/20,False,False,Ongoing,No,WATARI Masahito,2014,Yes,Yen Press,10 Vols - Ongoing,True,8,113,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5120,0,0,,119743,"Konya wa Tsuki ga Kirei Desu ga, Toriaezu Shine",Manga,2,False,Kodansha,False,05/22/17,02/22/19,False,False,Complete,Yes,SAKAKIBARA Sousou,2015,Yes,Kodansha USA,10 Vols - Complete; digital,False,7.4,80,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5131,11,0,,931,Kore ga Watashi no Goshujin-sama,Manga,3,False,Square Enix,False,04/12/04,03/17/07,False,False,Unknown,Yes,TSUBAKI Asu,2003,Yes,Seven Seas,5 Volumes - Complete,False,6.5,126,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5136,16,0,,55347,Kore wa Koi no Hanashi,Manga,3,False,Kodansha,False,12/07/11,03/03/17,False,False,Complete,Yes,Chika,2010,Yes,Kodansha Comics,May 2017 - Never Released,False,8.3,390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5137,17,0,,50225,Kore wa Zombie desu ka?,Manga,4,False,Fujimi Shobo,False,02/06/11,04/19/15,False,False,Complete,Yes,Sacchi,2010,Yes,Yen Press,8 Vols - Complete,True,8.1,105,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5147,2,0,,13388,Kotae wa 3-tsu,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,Tondabayashi,2001,Yes,Viz,4 Chapters - Dropped,False,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5163,18,0,,55827,Kouishou Radio,Manga,1,False,Kodansha,False,11/06/13,10/18/18,False,False,Ongoing,No,NAKAYAMA Masaaki,2010,Yes,Kodansha USA,6 Vols - Ongoing; Digital,False,7.5,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5165,20,0,,2474,Koukaku Kidoutai,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,SHIROW Masamune,1989,Yes,"Dark Horse, Kodansha Comics",,False,8,260,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5166,21,0,,49423,Koukaku Kidoutai - Stand Alone Complex,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,KINUTANI Yuu,2009,Yes,Kodansha USA,,False,8,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5167,22,0,,5101,Koukaku Kidoutai 1.5: Human-Error Processor,Manga,3,False,Kodansha,False,11/05/06,06/13/07,False,False,Complete,Yes,SHIROW Masamune,1991,Yes,"Dark Horse, Kodansha Comics",,False,7.6,92,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5168,23,0,,2475,Koukaku Kidoutai 2,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,Yes,SHIROW Masamune,1997,Yes,"Dark Horse, Kodansha Comics",,False,7.1,109,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5169,24,0,,156709,Koukaku Kidoutai: The Human Algorithm,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Ongoing,No,YOSHITOMO Yuuki,2019,Yes,Kodansha USA,Simulpub Monthly; Volume 1 - June 2020 / Ongoing,False,5.9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
